report#,token,tag
470,perusahaan,
470,juga,
470,gagal,
470,melindungi,
470,saya,
470,sebagai,
470,karyawan,
470,karena,
470,membiarkan,
470,kekerasan,
470,secara,
470,verbal,
470,terjadi,
470,dilingkungan,
470,tempat,
470,kerja,
470,.,
470,mohon,
470,sarannya,
470,bapak,
470,",",
470,ibu,
470,.,
470,terima,
470,kasih,
471,yang,
471,terhormat,
471,.,
471,pemerintah,
471,provinsi,
471,dki,
471,jakarta,
471,",",
471,saya,
471,merasa,
471,sangat,
471,resah,
471,dengan,
471,kehadiran,
471,komunitas,
471,punk,
471,",",
471,yaitu,
471,gerombolan,
471,anak-anak,
471,",",
471,remaja,
471,",",
471,dan,
471,dewasa,
471,yang,
471,mengenakan,
471,pakaian,
471,ala,
471,rocker,
471,hitam-hitam,
471,dengan,
471,aksesoris,
471,yang,
471,tidak,
471,wajar,
471,seperti,
471,tindik,
471,hidung,
471,",",
471,alis,
471,",",
471,dan,
471,anting,
471,berbentuk,
471,cincin,
471,yang,
471,melubangi,
471,daun,
471,telinga,
471,",",
471,serta,
471,kulit,
471,penuh,
471,tato,
471,dan,
471,gaya,
471,rambut,
471,yang,
471,tidak,
471,lazim,
471,.,
471,mereka,
471,selalu,
471,naik,
471,ke,
471,dalam,
471,angkutan,
471,kota,
471,",",
471,menyanyi,
471,seadanya,
471,dan,
471,bila,
471,tidak,
471,diberikan,
471,uang,
471,akan,
471,marah,
471,.,
471,kami,
471,merasa,
471,terganggu,
471,dan,
471,merasa,
471,keselamatan,
471,saya,
471,terancam,
471,.,
471,saya,
471,selalu,
471,khawatir,
471,mereka,
471,memiliki,
471,senjata,
471,tajam,
471,yang,
471,dapat,
471,digunakan,
471,untuk,
471,membahayakan,
471,kami,
471,demi,
471,mendapat,
471,uang,
471,.,
471,padahal,
471,yang,
471,saya,
471,lihat,
471,",",
471,bila,
471,mereka,
471,sedang,
471,bergerombol,
471,",",
471,mereka,
471,selalu,
471,merokok,
471,dan,
471,punya,
471,uang,
471,untuk,
471,membeli,
471,rokok,
471,.,
471,berikut,
471,adalah,
471,titik-titik,
471,dimana,
471,mereka,
471,sering,
471,naik,
471,dan,
471,mulai,
471,memalak,
471,(,
471,begitu,
471,saya,
471,menyebutnya,
471,),
471,:,
471,1,
471,di,
471,depan,
471,pabrik,
471,panarub,
471,dan,
471,pasar,
471,baru,
471,(,
471,jalan,
471,.,
471,mohammad,
471,toha,
471,),
471,2,
471,di,
471,pertigaan,
471,lampu,
471,merah,
471,smpn,
471,5,
471,kota,
471,tangerang,
471,(,
471,jalan,
471,.,
471,daan,
471,mogot,
471,),
471,3,
471,di,
471,depan,
471,great,
471,western,
471,hotel,
471,(,
471,jalan,
471,.,
471,jendral,
471,sudirman,
471,),
471,setelah,
471,kebon,
471,nanas,
471,4,
471,di,
471,depan,
471,perumahan,
471,taman,
471,cibodas,
471,(,
471,jalan,
471,.,
471,gatot,
471,subroto,
471,),
471,mohon,
471,ditindaklanjuti,
471,secepatnya,
471,.,
471,terima,
471,kasih,
471,.,
472,sejak,
472,kami,
472,tinggal,
472,di,
472,rt,
472,.,
472,7,
472,lingkungan,
472,tinggar,
472,",",
472,kelurahan,
472,ampenan,
472,utara,
472,",",
472,kecamatan,
472,ampenan,
472,",",
472,kota,
472,mataram,
472,sampai,
472,dengan,
472,laporan,
472,ini,
472,saya,
472,buat,
472,",",
472,rumah,
472,kami,
472,selalu,
472,dilempar,
472,oleh,
472,yang,
472,main,
472,di,
472,lapangan,
472,golf,
472,dekat,
472,rumah,
472,.,
472,seperti,
472,tembok,
472,",",
472,genteng,
472,",",
472,atap,
472,rumah,
472,",",
472,kaca,
472,jendela,
472,",",
472,pintu,
472,rumah,
472,dan,
472,banyak,
472,lagi,
472,yang,
472,kena,
472,lemparan,
472,bola,
472,golf,
472,.,
472,dengan,
472,ini,
472,kami,
472,harapkan,
472,pihak,
472,perizinan,
472,terkait,
472,untuk,
472,dapat,
472,meninjau,
472,ulang,
472,atas,
472,izin,
472,penyelenggaran,
472,pelemparan,
472,golf,
472,ini,
472,.,
472,demikian,
472,.,
472,terima,
472,kasih,
472,.,
473,terjadi,
473,kekerasan,
473,binatang,
473,di,
473,ancol,
473,timur,
473,6,
473,nomor,
473,5,
473,",",
473,regol,
473,",",
473,bandung,
473,.,
473,hampir,
473,setiap,
473,hari,
473,saya,
473,mendengar,
473,ia,
473,memukuli,
473,hewan,
473,.,
473,kadang,
473,bahkan,
473,subuh-subuh,
473,sampai,
473,mengganggu,
473,masyarakat,
473,istirahat,
473,.,
474,mohon,
474,kepada,
474,bapak,
474,/,
474,ibu,
474,dari,
474,instansi,
474,yang,
474,berwenang,
474,agar,
474,segera,
474,melakukan,
474,usaha,
474,penangangan,
474,yang,
474,tepat,
474,dan,
474,solusi,
474,yang,
474,permanen,
474,untuk,
474,mengatasi,
474,masalah,
474,kabut,
474,sesegera,
474,mungkin,
474,akibat,
474,kebakaran,
474,hutan,
474,dan,
474,lahan,
474,di,
474,riau,
474,.,
474,udara,
474,yang,
474,tercemar,
474,sesegera,
474,mungkin,
474,telah,
474,menimbulkan,
474,banyak,
474,gangguan,
474,kesehatan,
474,pada,
474,orang,
474,dewasa,
474,maupun,
474,anak-anak,
474,.,
474,terima,
474,kasih,
474,banyak,
474,atas,
474,perhatiannya,
474,.,
475,lapor,
475,hendy,
475,saya,
475,naik,
475,bus,
475,taruna,
475,dari,
475,solo-semarang,
475,dan,
475,mengalami,
475,musibah,
475,",",
475,dompet,
475,serta,
475,hp,
475,dan,
475,seluruh,
475,surat-surat,
475,penting,
475,hilang,
475,.,
475,kejadian,
475,pada,
475,hari,
475,sabtu,
475,tanggal,
475,3,
475,desember,
475,2016,
475,pukul,
475,7.2,
475,di,
475,pintu,
475,masuk,
475,terminal,
475,terboyo,
475,semarang,
475,.,
475,diperkirakan,
475,copet,
475,masuk,
475,bis,
475,di,
475,sekitar,
475,banyumanik,
475,.,
475,tolong,
475,keamanan,
475,wilayah,
475,semarang,
475,diperhatikan,
475,pak,
475,",",
475,sudah,
475,banyak,
475,korban,
475,di,
475,terminal,
475,terboyo,
475,terbukti,
475,semarang,
475,tidak,
475,aman,
475,khususnya,
475,bagi,
475,pengguna,
475,kendaraan,
475,umum,
475,.,
475,terima,
475,kasih,
476,pinjaman,
476,on,
476,lain,
476,yang,
476,mencekik,
476,karena,
476,memberikan,
476,tenor,
476,jangka,
476,pendek,
476,dan,
476,denda,
476,yang,
476,terlalu,
476,tinggi,
476,",",
476,saya,
476,mohon,
476,untuk,
476,kepada,
476,ojk,
476,tolonglah,
476,kami,
476,yang,
476,selalu,
476,di,
476,resahkan,
476,oleh,
476,pihak,
476,dari,
476,aplikasi,
476,ksp,
476,swamitra,
476,indonesia,
476,",",
476,saya,
476,tidak,
476,perna,
476,berhubungan,
476,dengan,
476,dia,
476,",",
476,dan,
476,tiba2,
476,saja,
476,langsung,
476,memberikan,
476,pinjaman,
476,tanpa,
476,persetujuan,
476,saya,
476,",",
476,di,
476,hubungi,
476,kontak,
476,yang,
476,memberi,
476,pinjaman,
476,tiba2,
476,tidak,
476,aktiv,
476,pas,
476,sudah,
476,mau,
476,masuk,
476,jatuh,
476,tempo,
476,baru,
476,menelpon,
476,ulang,
476,untuk,
476,menagi,
476,.,
476,saya,
476,mohon,
476,untuk,
476,menindak,
476,lanjuti,
476,sikap,
476,dan,
476,kelakuan,
476,yang,
476,tidak,
476,wajar,
476,kepada,
476,saya,
476,pak/bu,
476,",",
476,saya,
476,hanyalah,
476,orang,
476,yang,
476,terdaftar,
476,tidak,
476,mampu,
476,",",
476,saya,
476,memohon,
476,kebijaksanaannya,
476,kepada,
476,ojk,
476,",",
476,dia,
476,beri,
476,pinjaman,
476,1,
476,jt,
476,dia,
476,transper,
476,700rb,
476,dan,
476,harus,
476,di,
476,kembalikan,
476,di,
476,atas,
476,1,
476,jt,
476,hanya,
476,dalam,
476,jangka,
476,waktu,
476,7,
476,hari,
476,",",
476,sedangkan,
476,saya,
476,hanyalah,
476,penganguran,
476,tulen,
476,",",
476,saya,
476,memohon,
476,bantuan,
476,nya,
476,pak,
476,",",
476,karena,
476,sudah,
476,meminta,
476,kebijaksanaannya,
476,yang,
476,dia,
476,berikan,
476,hanyalah,
476,kekerasan,
476,.,
477,pak,
477,rumah,
477,saya,
477,dekat,
477,dengan,
477,home,
477,industri,
477,pembuatan,
477,tahu,
477,dan,
477,tempe,
477,tapi,
477,mereka,
477,produksi,
477,semena,
477,mena,
477,tidak,
477,memikirkan,
477,lingkungan,
477,sekitar,
477,terutama,
477,limbah,
477,asap.a,
477,mengganggu,
477,belum,
477,lagi,
477,api,
477,yang,
477,menyala,
477,besar,
477,takut,
477,mengakibatkan,
477,kebakaran,
477,.,
477,mohon,
477,untuk,
477,dilakukan,
477,penegoran,
477,.,
477,trimakasaih,
477,lokasi,
477,kp,
477,.,
477,gelam,
477,kutajaya,
477,rt09/02,
477,pasarkemis,
477,",",
477,tangerang,
478,kepada,
478,yang,
478,terhormat,
478,.,
478,pemerintah,
478,provinsi,
478,dki,
478,jakarta,
478,",",
478,saya,
478,ingin,
478,melaporkan,
478,bahwa,
478,di,
478,jalan,
478,sudirman,
478,belok,
478,ke,
478,setiabudi,
478,belakang,
478,chase,
478,plaza,
478,menuju,
478,arag,
478,sman,
478,3,
478,setiabudi,
478,ada,
478,lubang,
478,besar,
478,dan,
478,sudah,
478,lama,
478,tapi,
478,belum,
478,diperbaiki,
478,dan,
478,di,
478,biarkan,
478,.,
478,tetapi,
478,kenapa,
478,asli,
478,tetapi,
478,palsu,
478,di,
478,jalan,
478,imam,
478,bonjol,
478,yang,
478,masih,
478,halus,
478,bahkan,
478,di,
478,hotmix,
478,ulang,
478,?,
478,mohon,
478,dinas,
478,terkait,
478,untuk,
478,menindak,
478,lanjutinya,
478,untuk,
478,mencegah,
478,korban,
478,kecelakaan,
478,kendaraan,
478,bermotor,
478,",",
478,terima,
478,kasih,
478,",",
479,saya,
479,ingin,
479,melaporkan,
479,untuk,
479,juru,
479,parkir,
479,di,
479,jalan,
479,imam,
479,bonjol,
479,",",
479,juru,
479,parkir,
479,yang,
479,bertugas,
479,di,
479,depan,
479,(,
479,anshun,
479,travel,
479,",",
479,pagi,
479,sore,
479,",",
479,apple,
479,print,
479,",",
479,veneta,
479,),
479,hari,
479,rabu,
479,",",
479,7,
479,maret,
479,2018,
479,jam,
479,5.3,
479,wib,
479,",",
479,telah,
479,bersifat,
479,seperti,
479,preman,
479,",",
479,tidak,
479,sopan,
479,dan,
479,hampir,
479,membuat,
479,kekerasan,
479,(,
479,mencekik,
479,),
479,terhadap,
479,saya,
479,.,
479,walaupun,
479,saya,
479,telah,
479,membayar,
479,200,
479,dengan,
479,karcis,
479,no,
479,1014357,
479,yang,
479,telah,
479,saya,
479,dapat,
479,",",
479,saya,
479,merasa,
479,tidak,
479,nyaman,
479,.,
479,saya,
479,berharap,
479,pemerintahan,
479,dapat,
479,menindak,
479,lanjuti,
479,permasalahan,
479,yang,
479,dialami,
479,oleh,
479,saya,
479,",",
479,untuk,
479,kebaikan,
479,masyarakat,
479,warga,
479,batam,
479,agar,
479,tidak,
479,ada,
479,lagi,
479,juru,
479,parkir,
479,yang,
479,bersifat,
479,tidak,
479,sopan,
479,.,
480,pada,
480,tanggal,
480,18,
480,juni,
480,2016,
480,kemarin,
480,istri,
480,saya,
480,yang,
480,bernama,
480,nova,
480,lukitawati,
480,menjadi,
480,korban,
480,pencopetan,
480,didaerah,
480,pakah,
480,",",
480,tuban,
480,",",
480,jawa,
480,timur,
480,.,
480,dan,
480,kemarin,
480,tanggal,
480,19,
480,juni,
480,ada,
480,sesorang,
480,yang,
480,meng,
480,upload,
480,foto,
480,isi,
480,dari,
480,tas,
480,istri,
480,saya,
480,tersebut,
480,ke,
480,facebook,
480,media,
480,informasi,
480,tuban,
480,",",
480,dan,
480,orang,
480,tersebut,
480,menyuruh,
480,mengambil,
480,tas,
480,tersebut,
480,di,
480,daerah,
480,brondong,
480,",",
480,lamongan,
480,dan,
480,daerah,
480,tersebut,
480,rawan,
480,terhadap,
480,kejahatan,
480,kami,
480,yakin,
480,orang,
480,tersebutlah,
480,pelakunya,
480,dan,
480,mau,
480,menjebak,
480,kami,
480,.,
480,kami,
480,mohon,
480,bantuanya,
480,bapak-bapak,
480,polri,
480,indonesia,
480,untuk,
480,menumpas,
480,penjambretan/kejahatan,
480,yang,
480,terjadi,
480,di,
480,daerah,
480,tuban,
480,dan,
480,sekitarnya,
480,agar,
480,tidak,
480,ada,
480,lagi,
480,korban,
480,berikutnya,
480,",",
480,berikut,
480,kami,
480,lampirkan,
480,hasil,
480,upload,
480,seseorang,
480,tersebut,
480,ke,
480,media,
480,informasi,
480,tuban,
480,dan,
480,obrolan,
480,seseorang,
480,tersebut,
480,dengan,
480,teman-temannya,
480,",",
480,semoga,
480,menjadi,
480,bahan,
480,untuk,
480,menangkap,
480,tersangka,
480,tersebut,
480,beserta,
480,komplotannya,
480,.,
480,terima,
480,kasih,
480,atas,
480,bantuan,
480,dan,
480,kerjasamanya,
480,.,
480,salam,
480,",",
480,nafi,
481,kepada,
481,yang,
481,terhormat,
481,.,
481,pemerintah,
481,provinsi,
481,dki,
481,jakarta,
481,.,
481,dengan,
481,hormat,
481,.,
481,saya,
481,dari,
481,warga,
481,rt.003,
481,rw.010,
481,kelurahan,
481,.,
481,cipinang,
481,besar,
481,utara,
481,kecamatan,
481,.,
481,jatinegara,
481,jakarta,
481,timur,
481,",",
481,saya,
481,ingin,
481,melaporkan,
481,tawuran,
481,antar,
481,warga,
481,yang,
481,sering,
481,terjadi,
481,di,
481,wilayah,
481,kelurahan,
481,.,
481,cipinang,
481,besar,
481,utara,
481,kecamatan,
481,.,
481,jatinegara,
481,jakarta,
481,timur,
481,.,
481,sudah,
481,1,
481,bulan,
481,ini,
481,sudah,
481,terjadi,
481,6,
481,kali,
481,tawuran,
481,antara,
481,warga,
481,cipinang,
481,pulo,
481,maja,
481,dan,
481,warga,
481,cipinang,
481,pulo,
481,wetan,
481,.,
481,warga,
481,dari,
481,cipinang,
481,pulo,
481,wetan,
481,sering,
481,sekali,
481,merusak,
481,rumah,
481,warga,
481,dan,
481,warung,
481,warga,
481,setiap,
481,tawuran,
481,.,
481,tujuan,
481,dari,
481,warga,
481,cipinang,
481,pulo,
481,wetan,
481,merusak,
481,rumah,
481,warga,
481,dan,
481,warung,
481,warga,
481,karena,
481,ingin,
481,menjarah,
481,harta,
481,benda,
481,kami,
481,.,
481,saya,
481,berharap,
481,ada,
481,solusi,
481,yang,
481,ampuh,
481,untuk,
481,masalah,
481,tawuran,
481,ini,
481,agar,
481,mereka,
481,yang,
481,terlibat,
481,tawuran,
481,menjadi,
481,jera,
481,dan,
481,tidak,
481,melakukan,
481,tawuran,
481,lagi,
481,.,
481,karena,
481,sampai,
481,saat,
481,ini,
481,tidak,
481,ada,
481,solusi,
481,sama,
481,sekali,
481,.,
481,terima,
481,kasih,
482,pak,
482,",",
482,mohon,
482,tindak,
482,lanjut,
482,",",
482,pada,
482,tanggal,
482,26,
482,juli,
482,2017,
482,lalu,
482,saya,
482,pernah,
482,melaporkan,
482,tuna,
482,wisma,
482,yang,
482,mangkal,
482,di,
482,jalan,
482,.,
482,makan,
482,teman,
482,haryono,
482,830,
482,hingga,
482,saat,
482,ini,
482,ybs,
482,masih,
482,mangkal,
482,disitu,
482,.,
482,dan,
482,masih,
482,sering,
482,membakar,
482,sampah,
482,",",
482,sudah,
482,berulangkali,
482,saya,
482,ingatkan,
482,",",
482,diingatkan,
482,oleh,
482,petugas,
482,parkir,
482,",",
482,bahkan,
482,oleh,
482,petugas,
482,kelurahan,
482,",",
482,tetap,
482,saja,
482,masih,
482,membakar,
482,sampah,
482,.,
482,sekadar,
482,informasi,
482,",",
482,tempat,
482,sampah,
482,di,
482,depan,
482,rumah,
482,no,
482,.,
482,828,
482,sudah,
482,hancur,
482,karena,
482,sering,
482,dipakai,
482,untuk,
482,membakar,
482,sampah,
482,",",
482,sekarang,
482,tempat,
482,sampah,
482,di,
482,depan,
482,nomor,
482,824,
482,yang,
482,dipakai,
482,untuk,
482,membakar,
482,sampah,
482,.,
482,sering,
482,juga,
482,membakar,
482,sampah,
482,daun,
482,kering,
482,dipinggir,
482,jalan,
482,di,
482,jalur,
482,lambat,
482,",",
482,hal,
482,ini,
482,sangat,
482,membahayakan,
482,kesehatan,
482,anak,
482,saya,
482,dan,
482,bahaya,
482,kebakaran,
482,.,
482,mohon,
482,tindak,
482,lanjut,
482,pak,
482,.,
482,mereka,
482,biasanya,
482,datang,
482,setelah,
482,pukul,
482,3,
482,sore,
482,",",
482,kemudian,
482,bermalam,
482,",",
482,hingga,
482,keesokan,
482,hari,
482,sekitar,
482,pukul,
482,10,
482,pagi,
482,mereka,
482,pergi,
482,.,
482,mohon,
482,bantuannya,
482,pak,
482,.,
483,yth.kepolisian,
483,republik,
483,indonesia,
483,",",
483,saya,
483,ingin,
483,melaporkan,
483,bahwa,
483,puluhan,
483,siswa,
483,smu,
483,dibelakang,
483,mall,
483,btm,
483,(,
483,bogor,
483,trade,
483,mall,
483,),
483,perlintasan,
483,rel,
483,kereta,
483,api,
483,kota,
483,bogor,
483,sepertinya,
483,akan,
483,mengadakan,
483,tawuran,
483,.,
483,mohon,
483,ditindaklanjuti,
483,.,
483,terima,
483,kasih,
483,.,
148,bulungan,
148,terjadi,
148,kekerasan,
148,dalam,
148,rumah,
148,tangga,
148,di,
148,kecamatan,
148,.,
148,tanjung,
148,selor,
484,lingkungan,
484,kami,
484,yang,
484,terletak,
484,di,
484,komp,
484,.,
484,karang,
484,tengah,
484,permai,
484,jalan,
484,.,
484,kresna,
484,blok,
484,tp1,
484,akhir2,
484,ini,
484,menjadi,
484,sangat,
484,tidak,
484,aman,
484,dengan,
484,kehadiran,
484,anak2,
484,dan,
484,remaja,
484,yang,
484,sering,
484,nongkrong,
484,dari,
484,pagi,
484,",",
484,siang,
484,",",
484,sore,
484,malam,
484,.,
484,mereka,
484,sering,
484,membuat,
484,kegaduhan,
484,dan,
484,membawa,
484,senjata,
484,tajam,
484,saat,
484,nongkrong,
484,.,
484,sangat,
484,mengkhawatirkan,
484,bagi,
484,kami,
484,warga,
484,sekitar,
484,.,
484,diperingati,
484,tidak,
484,bisa,
484,",",
484,security,
484,sudah,
484,memperingati,
484,tapi,
484,tidak,
484,pernah,
484,di,
484,gubris,
484,",",
484,makin,
484,menjadi,
484,mereka,
484,.,
484,tiap,
484,malam,
484,mereka,
484,ngelem,
484,di,
484,lahan,
484,kosong,
484,ditemukan,
484,banyak,
484,kaleng,
484,lem,
484,aibon,
484,.,
485,desa,
485,pakuwon,
485,kedungrejo,
485,terjadi,
485,banjir,
485,airnya,
485,mengenangi,
485,sawah,
485,secara,
485,berlebihan,
485,sehingga,
485,padinya,
485,membusuk,
485,",",
485,penyebabnya,
485,adalah,
485,air,
485,terhalang,
485,oleh,
485,bongkaran,
485,bangunan,
485,pelaksana,
485,proyek,
485,pusat,
485,",",
485,siapa,
485,yang,
485,bertanggung,
485,jawab,
485,?,
485,(,
485,dialog,
485,publik,
485,),
486,yang,
486,terhormat,
486,.,
486,pemerintah,
486,daerah,
486,provinsi,
486,dki,
486,jakarta,
486,terjadi,
486,banjir,
486,di,
486,rt,
486,09-22,
486,d11,
486,rw,
486,12,
486,",",
486,kelurahan,
486,kapuk,
486,",",
486,sekitar,
486,kebon,
486,jahe,
486,penghubung,
486,kali,
486,dari,
486,kelurahan,
486,cengkareng,
486,timur,
486,dan,
486,kelurahan,
486,kapuk,
486,.,
486,banjir,
486,sudah,
486,berlangsung,
486,lebih,
486,dari,
486,2,
486,malam,
486,dan,
486,hingga,
486,saat,
486,ini,
486,belum,
486,ada,
486,tanda,
486,-tanda,
486,akan,
486,surut,
486,.,
486,air,
486,sudah,
486,mulai,
486,hitam,
486,becampur,
486,bau,
486,",",
486,dan,
486,beberapa,
486,penyakit,
486,sudah,
486,mulai,
486,timbul,
486,.,
486,banjir,
486,tersebut,
486,tetap,
486,terjadi,
486,meskipun,
486,hujan,
486,tidak,
486,turun,
486,karena,
486,proses,
486,pembangunan,
486,pintu,
486,air,
486,yang,
486,belum,
486,selesai,
486,dan,
486,hanya,
486,1,
486,pompa,
486,air,
486,yang,
486,beroperasi,
486,.,
486,namun,
486,",",
486,saat,
486,ini,
486,pompa,
486,air,
486,tersebut,
486,mati,
486,.,
486,mohon,
486,segera,
486,ditangani,
486,mengingat,
486,intensitas,
486,hujan,
486,yang,
486,semakin,
486,tinggi,
486,.,
486,terima,
486,kasih,
486,.,
487,siang,
487,",",
487,saya,
487,ingin,
487,melaporkan,
487,kasus,
487,copet,
487,yang,
487,marak,
487,terjadi,
487,",",
487,di,
487,daerah,
487,senen,
487,",",
487,.jakarta,
487,pusat,
487,tepatnya,
487,di,
487,trotoar,
487,depan,
487,blok,
487,1,
487,dan,
487,blok2,
487,senen,
487,",",
487,.,
487,bersebrangan,
487,dg,
487,bioskop,
487,grand,
487,senen,
487,...,
487,umumnya,
487,trotoar,
487,ini,
487,di,
487,gunakan,
487,abang,
487,yang,
487,mau,
487,ke,
487,halte,
487,busway,
487,di,
